,Q1,Q2,Q3,Q4,Q5,LS
20220831,1.2121823183134632,1.350956125682371,1.4179542313963258,1.3323493460963454,1.122075804884933,0.8998247733894312
20220930,1.318979778164619,1.4609489219516614,1.5360457221506587,1.4384794693210987,1.2062858462187454,0.8880775425076113
20221031,1.4076470535414771,1.561653196592134,1.6549544941063132,1.5429401222857735,1.287045073790783,0.8878329037225403
20221130,1.351124811108336,1.500126334067314,1.5831391891747348,1.4761312486088563,1.221962403590488,0.8785871798307251
20221231,1.5200130784579733,1.67224311117987,1.7448469373061228,1.6227627525922887,1.321486216650588,0.84032261313686
20230131,1.590771983332749,1.7384944752309466,1.811426467817628,1.6761006848236137,1.3454773789226273,0.8164601161091181
20230228,1.622045313500746,1.7578719164448806,1.8233248379896374,1.65244662025143,1.2860054536917132,0.764320505633562
20230331,1.5435428213134073,1.7316075973557585,1.8275500308005903,1.6542623954616469,1.2692001468806495,0.7913234831100673
20230430,1.4892128462891032,1.7461270389461894,1.8556478205263365,1.6870300547527055,1.2952941265819746,0.8354457963782502
20230531,1.4765491849316288,1.74856604519501,1.8661591564758298,1.7046156055131625,1.3045371123077132,0.8485116790192576
20230630,1.5316995345836328,1.8313857400925757,1.9209756821177026,1.6946506747471435,1.2239319602717378,0.7643909484006223
20230731,1.4147170026965583,1.7306958988043533,1.8071391546951847,1.5816514275200773,1.1327728968751567,0.7658385785965971
20230831,1.4073435839367934,1.7414134276170345,1.8091263824160961,1.5810395493489982,1.112660384540332,0.7562325310244978
20230930,1.4114432317968726,1.7553750427185133,1.8350610687417117,1.6056395257474778,1.0949445335530892,0.7419888120413136
20231031,1.5049157973168035,1.8689207275720234,1.9505543362723405,1.6834758907775287,1.1562015342918979,0.7343615278689907
20231130,1.466744126710083,1.811197299304578,1.8780225571060933,1.6329777874589797,1.1068993676479764,0.7216740785589746
20231231,1.2826739205456466,1.6455728565602543,1.7204725915717536,1.4642599562075338,0.9662194075501329,0.7205208894078283
20240131,1.2934041933207803,1.637430940602556,1.7014411999009007,1.4442953236493434,1.0211378813051275,0.7554466713949479
20240229,1.3406817599724843,1.7408297682993334,1.8375567228223648,1.5807959397082936,1.0921003125068036,0.7803315903285478
20240331,1.2959758899654203,1.734864864062677,1.83742406653047,1.5856645504571978,1.0843141133839023,0.8007888101632256
20240430,1.2650053516998279,1.6754174597150877,1.776232944084858,1.5353141618163708,1.0444715512741194,0.790501061331773
20240531,1.1191634456663984,1.5205605050701505,1.627922910009157,1.4250383591138749,0.9791355228832567,0.8321884574662474
20240630,1.0786398134249036,1.4729857612026633,1.5950402924410467,1.392167236898347,0.9420284286022063,0.8307829306331809
20240731,1.0411284039732116,1.4289957619942064,1.5383899817081124,1.3346629046169871,0.8993421514198328,0.8220293310185088
20240831,1.48830856420483,1.9816463985608341,2.088558662566799,1.768613084270719,1.2231257754990357,0.7649047375254674
20240930,1.8163257163801083,2.336204165177517,2.4528476464238977,2.0494284166101706,1.5591676865200612,0.8064729828627316
20241031,1.9198003589157917,2.473154937174422,2.6104836943696443,2.1461256190036506,1.6009316494682941,0.7821310891795175
20241130,1.8899492877220803,2.4619492149919497,2.646878664880816,2.1649562404581526,1.5648230633695532,0.7766517263745257
20241231,1.878772365810691,2.447459093017757,2.61765223139931,2.126871376350757,1.5738513867193515,0.7857256770045823
20250131,2.0749058605831405,2.666379503519116,2.8585385807938253,2.3158768510115797,1.71337516599404,0.7733557475055043
20250228,2.063549552731741,2.6688909676541583,2.84025762943571,2.2808877211592438,1.62055384664897,0.7356922578119391
20250331,1.9476131625121027,2.585728759640268,2.7305095834574225,2.179178555662112,1.5523371976680813,0.7460569418255749
20250430,2.068072772853591,2.761692339462581,2.9220752126104994,2.3396574872000206,1.621145314222664,0.7329827651491209
20250531,2.127506539957976,2.861643368125467,3.0491129104132164,2.434611183258315,1.6733426922874217,0.7355182397991703
20250630,2.296054011275864,3.094164343945951,3.3033467819936546,2.6379235970294657,1.7613624157607193,0.7159373647480934
20250731,2.407447151857865,3.2703180482573857,3.5444480393088162,2.868226493152522,1.95938502388592,0.761693481431713
20250831,2.40207088772461,3.2363137831972084,3.538797210228086,2.8637430892513778,1.9191409712511656,0.7477499633689355
20250930,2.5149914950906695,3.399376539326887,3.688369533017796,2.907995849407865,1.9039391416846247,0.706675419748553
20251031,2.5426567554131267,3.4529244869728926,3.7357677851548567,2.889708597592171,1.853128975892704,0.6800429395615024
20251130,2.5353219211282525,3.5419477030305453,3.845987286469834,3.007485758705262,1.9868672194353685,0.7310826056939187
20251231,2.693421567996843,3.8229373814050125,4.165964210441149,3.2573921173630485,2.162650450941197,0.7501739181068194
