,Q1,Q2,Q3,Q4,Q5,LS
20230131,1.1432178293409612,1.4123264762595862,1.7374223807674458,1.8310825392692103,1.797675235008883,1.4426586684429683
20230228,1.1214533219596903,1.401199955102628,1.742405409345364,1.8355604447350038,1.7889836783610957,1.4631488195664772
20230331,1.078772952332872,1.3645355976591536,1.6895012526445834,1.8146374185334788,1.8328277346893023,1.554692027022747
20230430,1.0627969027931716,1.391204358002505,1.7258171130032176,1.8439396380337614,1.8242866525465884,1.5704712292887535
20230531,1.046441421513001,1.4018285260876684,1.7432667244821782,1.863545335493149,1.8044088834276353,1.5775272097057937
20230630,1.015094425982882,1.3744117230267294,1.7467881728408206,1.9104548996913726,1.9095459526156044,1.7167007156498342
20230731,0.9341214561947837,1.2635326196425303,1.6220227429739633,1.7917306763663474,1.8304868317688423,1.7825651178681678
20230831,0.9150447816672875,1.254224682863148,1.6142896675537015,1.7966702961441954,1.823952119116316,1.8126051153554503
20230930,0.9175276344453749,1.2651337115374752,1.6285588460326554,1.8046658144626233,1.7992764646052644,1.7831647069416057
20231031,0.9578509990729722,1.335141679147173,1.7325592059587107,1.9568779656376831,1.9761067864813073,1.8800453375314605
20231130,0.9138026593971165,1.2867038056535014,1.690386944832366,1.9228672713571002,1.9377240531782922,1.929985394870555
20231231,0.7876281690782475,1.1035323523477947,1.4777360101010035,1.7261725291077838,1.8608409560984411,2.1198945873716895
20240131,0.8195005953602063,1.1321051054657592,1.4770432193196383,1.7073969342066035,1.82709867910151,1.995670572832156
20240229,0.8685258891414107,1.2133494112275989,1.5845280386788834,1.844524929827142,1.9119758927330603,1.968990978525356
20240331,0.8321256585074802,1.196102775853373,1.5684957160494366,1.8651244318089906,1.9279229881137094,2.067934732096462
20240430,0.7855510490149852,1.1585780277253614,1.5317627228851654,1.8225783996449096,1.879703654505211,2.1319572009410455
20240531,0.7153031422016147,1.0623238073452068,1.4186062614011878,1.669411990706811,1.7054562549896808,2.124976333458231
20240630,0.6875759862408244,1.020486313624809,1.3718127149189963,1.627247690850119,1.6811541640372485,2.1770662863887864
20240731,0.65201879471795,0.9663985934283308,1.3207508138918753,1.5761978749193393,1.6388465882768815,2.2348631374309504
20240831,0.9231840943511567,1.3566016211536212,1.8071742093594236,2.129355374117999,2.176425421650848,2.0385012669882454
20240930,1.1532609769699,1.6648225053819359,2.186171624477712,2.5262281816000463,2.502232447223566,1.835623924039536
20241031,1.1791364535276037,1.7570366935514141,2.2936987693551747,2.6808974403446637,2.670254980201199,1.9176988156179096
20241130,1.1538790973651483,1.75504932905307,2.2979288423808373,2.6688645353472533,2.6804313581727266,1.9660847124647145
20241231,1.1574219230213303,1.7707133631091698,2.2959212583557935,2.6405994521085754,2.5860981117296062,1.8908550972689557
20250131,1.2873210092092606,1.97627402068036,2.5211482045562925,2.8765239111475314,2.726814339213783,1.7815280498648869
20250228,1.2143930878966793,1.9321844541278688,2.4881039843242623,2.894221781075321,2.7404318650133916,1.891350085601156
20250331,1.1501969528756233,1.8420038127863174,2.374529196607223,2.777695070157354,2.6643984089796606,1.9388563880560514
20250430,1.2185279609666366,1.9420320035845453,2.5678739723101396,2.9631234885609135,2.800806974306917,1.9229357912850151
20250531,1.2686436462162867,2.0214675469115764,2.661502260998384,3.0741449457010805,2.869453796366004,1.8909796811852937
20250630,1.3397510172305838,2.177190671730854,2.8813866928087255,3.3318508265044167,3.089640326296672,1.9300940892250844
20250731,1.4896551910546325,2.3812057184467075,3.1349066482764636,3.5290740020750913,3.17146239754351,1.765250815215683
20250831,1.4662645260683762,2.3646668357638267,3.104710696374158,3.5251874269734804,3.155123711744638,1.7838747120482157
20250930,1.4719229183000142,2.381751094517841,3.2045314914520597,3.690262377601098,3.326870995793939,1.8740948050692918
20251031,1.4544205731136444,2.3559210556271415,3.217880041222303,3.7443025792677145,3.336922637307119,1.90204159310416
20251130,1.5053321402058968,2.4601860539989024,3.33104960878518,3.846574156468914,3.4077370952071986,1.875825332564079
20251231,1.6205741430909189,2.6624367222966665,3.589458784796621,4.183640297366777,3.650242488638208,1.8657095907675385
