,Q1,Q2,Q3,Q4,Q5,LS
20240831,0.9380929805600488,1.5112408864181905,1.742936807869838,2.01915435619284,1.9756418857287856,1.7446129450201522
20240930,1.2922507445230675,1.8696009276994263,2.0376798994713017,2.2801301549326216,2.1872343825434255,1.2728192616731346
20241031,1.3558430526666516,1.951072915075365,2.135740524961878,2.420969930831569,2.3062857723794346,1.2794628683905542
20241130,1.2899298585047658,1.9431497349151319,2.1462306414907144,2.452261179287716,2.339899722584356,1.3603109825635071
20241231,1.2991344420800932,1.958546999668553,2.1448166925765504,2.4194906568701913,2.258648468386543,1.303368405152391
20250131,1.4727505664073972,2.2037452954805654,2.361392466520968,2.600651491985438,2.3390479103601556,1.1755814975040884
20250228,1.3466268758759075,2.1276438046350425,2.3527965222727762,2.6414457992192024,2.400760603287596,1.3072723340397157
20250331,1.2642371136641424,2.02575956537456,2.2526884607819273,2.5469213730155675,2.338904423071757,1.3535721046183946
20250430,1.3615950500518212,2.1700968664255202,2.3948339344619884,2.6994317754938884,2.434753163550779,1.3048041865542948
20250531,1.3907129827617957,2.2817141591182364,2.514764204160504,2.815797290050962,2.4758509245604863,1.2989253628907078
20250630,1.4784812223206878,2.450291921269925,2.731108683029409,3.064287683437684,2.639825936867649,1.3029773775998876
20250731,1.5974440500591838,2.685621744073005,2.9516924136655085,3.2893263347472335,2.7683218807726395,1.261559707730817
20250831,1.5721873628999927,2.690632486954652,2.9447196434406293,3.27436032034156,2.7177467694806197,1.2584581074022165
20250930,1.5569183547816705,2.720993770054155,3.0498452846154773,3.4553934046621304,2.861765940168887,1.3373685586983848
20251031,1.5312247763321303,2.695281208116438,3.0405329582997247,3.5094158516670086,2.8997965760371827,1.377211525824988
20251130,1.609365285498682,2.8075112768175026,3.1438845210540074,3.61128733605344,2.923927849904399,1.31839128352636
20251231,1.7257619592091575,3.0671519292285025,3.412382315480985,3.8993325763640128,3.1207357863708918,1.311779357886774
