ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
688809.SH,20251230,265.6,276.82,220.23,226.01,85.09,140.92,165.6129,180690.46,4345152.944,1.0,226.01,265.6,276.82,220.23
688809.SH,20251231,240.0,276.57,235.03,256.8,226.01,30.79,13.6233,138074.98,3483205.34,1.0,256.8,240.0,276.57,235.03
688809.SH,20260105,275.0,308.0,275.0,283.0,256.8,26.2,10.2025,103204.35,2992704.314,1.0,283.0,275.0,308.0,275.0
688809.SH,20260106,275.0,298.81,275.0,293.0,283.0,10.0,3.5336,78393.58,2248912.568,1.0,293.0,275.0,298.81,275.0
688809.SH,20260107,315.0,349.73,315.0,329.77,293.0,36.77,12.5495,77334.99,2550465.529,1.0,329.77,315.0,349.73,315.0
688809.SH,20260108,320.68,348.5,313.88,323.0,329.77,-6.77,-2.0529,75355.77,2466713.076,1.0,323.0,320.68,348.5,313.88
688809.SH,20260109,310.2,386.0,301.2,367.0,323.0,44.0,13.6223,95148.09,3222934.481,1.0,367.0,310.2,386.0,301.2
688809.SH,20260112,370.0,372.5,340.13,356.0,367.0,-11.0,-2.9973,56723.58,2022421.077,1.0,356.0,370.0,372.5,340.13
688809.SH,20260113,350.12,383.2,350.0,361.0,356.0,5.0,1.4045,53404.27,1965365.364,1.0,361.0,350.12,383.2,350.0
688809.SH,20260114,361.01,398.88,360.0,368.0,361.0,7.0,1.9391,52149.87,1971573.04,1.0,368.0,361.01,398.88,360.0
688809.SH,20260115,366.99,396.0,352.6,388.9,368.0,20.9,5.6793,46031.0,1728506.899,1.0,388.9,366.99,396.0,352.6
688809.SH,20260116,394.99,407.77,379.0,385.0,388.9,-3.9,-1.0028,43406.08,1699950.641,1.0,385.0,394.99,407.77,379.0
688809.SH,20260119,382.0,392.85,368.39,370.57,385.0,-14.43,-3.7481,36635.81,1383899.428,1.0,370.57,382.0,392.85,368.39
688809.SH,20260120,369.0,390.0,365.0,373.0,370.57,2.43,0.6557,40707.99,1532345.458,1.0,373.0,369.0,390.0,365.0
688809.SH,20260121,375.99,393.99,353.56,362.78,373.0,-10.22,-2.7399,44093.67,1638919.898,1.0,362.78,375.99,393.99,353.56
688809.SH,20260122,368.83,371.83,338.88,345.01,362.78,-17.77,-4.8983,43882.16,1521082.885,1.0,345.01,368.83,371.83,338.88
688809.SH,20260123,342.02,357.29,338.99,353.0,345.01,7.99,2.3159,31254.85,1085578.705,1.0,353.0,342.02,357.29,338.99
688809.SH,20260126,351.0,362.0,337.0,344.0,353.0,-9.0,-2.5496,23515.74,816480.1,1.0,344.0,351.0,362.0,337.0
688809.SH,20260127,342.34,377.0,342.34,362.02,344.0,18.02,5.2384,45647.17,1658957.858,1.0,362.02,342.34,377.0,342.34
688809.SH,20260128,363.2,370.0,332.07,347.0,362.02,-15.02,-4.1489,50036.12,1733213.426,1.0,347.0,363.2,370.0,332.07
688809.SH,20260129,341.0,342.99,316.0,317.3,347.0,-29.7,-8.5591,39168.72,1285558.343,1.0,317.3,341.0,342.99,316.0
688809.SH,20260130,315.2,324.8,313.5,321.0,317.3,3.7,1.1661,29209.0,931318.347,1.0,321.0,315.2,324.8,313.5
688809.SH,20260202,315.0,321.9,307.02,309.67,321.0,-11.33,-3.5296,21331.78,669326.526,1.0,309.67,315.0,321.9,307.02
688809.SH,20260203,327.98,355.77,327.95,353.17,309.67,43.5,14.0472,62003.19,2137229.741,1.0,353.17,327.98,355.77,327.95
688809.SH,20260204,345.0,348.99,331.0,337.25,353.17,-15.92,-4.5077,25466.29,862697.459,1.0,337.25,345.0,348.99,331.0
