ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920553.BJ,20181120,3.0,3.0,3.0,3.0,,,,10.0,3.0,1.0,2.571134727459719,2.571134727459719,2.571134727459719,2.571134727459719
920553.BJ,20190226,3.0,3.0,3.0,3.0,3.0,0.0,0.0,50.0,15.0,1.0,2.571134727459719,2.571134727459719,2.571134727459719,2.571134727459719
920553.BJ,20190227,3.0,3.0,3.0,3.0,3.0,0.0,0.0,50.0,15.0,1.0,2.571134727459719,2.571134727459719,2.571134727459719,2.571134727459719
920553.BJ,20190228,3.05,3.05,3.05,3.05,3.0,0.05,1.6667,40.0,12.2,1.0,2.6139869729173806,2.6139869729173806,2.6139869729173806,2.6139869729173806
920553.BJ,20190301,3.05,3.05,3.05,3.05,3.05,0.0,0.0,30.0,9.15,1.0,2.6139869729173806,2.6139869729173806,2.6139869729173806,2.6139869729173806
920553.BJ,20190304,3.05,3.05,3.05,3.05,3.05,0.0,0.0,30.0,9.15,1.0,2.6139869729173806,2.6139869729173806,2.6139869729173806,2.6139869729173806
920553.BJ,20190305,3.1,3.1,3.1,3.1,3.05,0.05,1.6393,30.0,9.3,1.0,2.6568392183750427,2.6568392183750427,2.6568392183750427,2.6568392183750427
920553.BJ,20190307,3.1,3.1,3.1,3.1,3.1,0.0,0.0,50.0,15.5,1.0,2.6568392183750427,2.6568392183750427,2.6568392183750427,2.6568392183750427
920553.BJ,20190308,3.12,3.12,3.12,3.12,3.1,0.02,0.6452,20.0,6.24,1.0,2.6739801165581074,2.6739801165581074,2.6739801165581074,2.6739801165581074
920553.BJ,20190315,3.12,3.12,3.12,3.12,3.12,0.0,0.0,50.0,15.6,1.0,2.6739801165581074,2.6739801165581074,2.6739801165581074,2.6739801165581074
920553.BJ,20190319,3.12,3.12,3.12,3.12,3.12,0.0,0.0,20.0,6.24,1.0,2.6739801165581074,2.6739801165581074,2.6739801165581074,2.6739801165581074
920553.BJ,20190328,3.12,3.12,3.12,3.12,3.12,0.0,0.0,70.0,21.84,1.0,2.6739801165581074,2.6739801165581074,2.6739801165581074,2.6739801165581074
920553.BJ,20190329,3.12,3.12,3.12,3.12,3.12,0.0,0.0,10.0,3.12,1.0,2.6739801165581074,2.6739801165581074,2.6739801165581074,2.6739801165581074
920553.BJ,20190704,3.13,3.13,3.13,3.13,3.02,0.11,3.6424,80.0,25.04,1.0331,2.7713429893726427,2.7713429893726427,2.7713429893726427,2.7713429893726427
920553.BJ,20190717,3.13,3.13,3.13,3.13,3.13,0.0,0.0,30.0,9.39,1.0331,2.7713429893726427,2.7713429893726427,2.7713429893726427,2.7713429893726427
920553.BJ,20190718,3.13,3.13,3.13,3.13,3.13,0.0,0.0,100.0,31.3,1.0331,2.7713429893726427,2.7713429893726427,2.7713429893726427,2.7713429893726427
920553.BJ,20190719,3.14,3.14,3.14,3.14,3.13,0.01,0.3195,140.0,43.96,1.0331,2.780197120329105,2.780197120329105,2.780197120329105,2.780197120329105
920553.BJ,20190722,3.14,3.14,3.14,3.14,3.14,0.0,0.0,30.0,9.42,1.0331,2.780197120329105,2.780197120329105,2.780197120329105,2.780197120329105
920553.BJ,20200303,3.2,3.2,3.2,3.2,3.14,0.06,1.9108,10.0,3.2,1.0331,2.833321906067878,2.833321906067878,2.833321906067878,2.833321906067878
920553.BJ,20200414,3.2,3.2,3.2,3.2,3.2,0.0,0.0,5.0,1.6,1.0331,2.833321906067878,2.833321906067878,2.833321906067878,2.833321906067878
920553.BJ,20200415,3.21,3.23,3.21,3.22,3.2,0.02,0.625,4.0,1.287,1.0331,2.851030167980802,2.84217603702434,2.859884298937264,2.84217603702434
920553.BJ,20200416,3.2,3.2,3.2,3.2,3.22,-0.02,-0.6211,7.0,2.24,1.0331,2.833321906067878,2.833321906067878,2.833321906067878,2.833321906067878
920553.BJ,20200430,3.0,3.0,3.0,3.0,3.2,-0.2,-6.25,120.0,36.0,1.0331,2.656239286938635,2.656239286938635,2.656239286938635,2.656239286938635
920553.BJ,20200508,4.0,4.0,4.0,4.0,2.9,1.1,37.931,20.0,8.0,1.0687,3.663695577648269,3.663695577648269,3.663695577648269,3.663695577648269
