ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
688078.SH,20191230,49.8,50.87,46.92,48.9,21.59,27.31,126.4937,124542.66,606958.993,1.0,46.66921168161863,47.528154227906086,48.549341477381176,44.77953807978622
688078.SH,20191231,46.0,51.8,45.0,51.1,48.9,2.2,4.499,90067.79,433071.016,1.0,48.76884901698797,43.90150792135904,49.43691544187821,42.94712731437297
688078.SH,20200102,50.65,54.24,49.66,49.81,51.1,-1.29,-2.5245,76588.85,391494.713,1.0,47.53769803397595,48.33937774384424,51.76560412292422,47.39454094292803
688078.SH,20200103,50.0,51.88,47.88,48.89,49.81,-0.92,-1.847,66739.3,332667.478,1.0,46.65966787554876,47.719030349303296,49.513265890437104,45.69574346249284
688078.SH,20200106,48.62,48.8,46.2,47.27,48.89,-1.62,-3.3136,51823.27,245387.716,1.0,45.11357129223134,46.401985111662526,46.573773620920015,44.09238404275625
688078.SH,20200107,47.62,53.3,47.3,52.18,47.27,4.91,10.3871,77341.72,384023.709,1.0,49.799580072532926,45.44760450467646,50.86848635235732,45.14220271044092
688078.SH,20200108,50.8,50.8,48.91,49.32,52.18,-2.86,-5.481,56492.33,281850.642,1.0,47.070051536552775,48.48253483489215,48.48253483489215,46.67875548768848
688078.SH,20200109,49.8,51.45,49.78,50.12,49.32,0.8,1.6221,51487.78,260447.813,1.0,47.83355602214162,47.528154227906086,49.1028822294331,47.509066615766365
688078.SH,20200110,50.5,51.5,49.9,51.0,50.12,0.88,1.7558,36764.58,186020.048,1.0,48.673410956289366,48.196220652796335,49.1506012597824,47.62359228860469
688078.SH,20200113,51.4,52.02,50.1,51.59,51.0,0.59,1.1569,34016.39,173617.048,1.0,49.236495514411146,49.05516319908379,49.64687917541516,47.81446841000191
688078.SH,20200114,51.5,51.6,50.38,50.66,51.59,-0.93,-1.8027,36545.16,185957.528,1.0,48.3489215499141,49.1506012597824,49.246039320481,48.08169497995801
688078.SH,20200115,50.84,50.88,48.95,49.15,50.66,-1.51,-2.9807,28825.6,143349.846,1.0,46.90780683336514,48.5207100591716,48.55888528345104,46.71693071196793
688078.SH,20200116,49.31,52.29,49.0,51.64,49.15,2.49,5.0661,51612.2,263177.934,1.0,49.284214544760445,47.06050773048292,49.90456193930139,46.76464974231723
688078.SH,20200117,52.28,56.8,52.2,54.11,51.64,2.47,4.7831,69042.79,378989.122,1.0,51.641534644016026,49.89501813323153,54.20881847680855,49.81866768467265
688078.SH,20200120,53.9,56.21,51.52,54.22,54.11,0.11,0.2033,49468.48,264953.462,1.0,51.746516510784495,51.44111471654895,53.64573391868677,49.16968887192212
688078.SH,20200121,53.28,55.41,52.77,53.69,54.22,-0.53,-0.9775,31684.98,171992.538,1.0,51.24069478908188,50.8493987402176,52.88222943309791,50.36266463065471
688078.SH,20200122,52.85,59.77,52.12,57.85,53.69,4.16,7.7482,53011.14,299371.339,1.0,55.21091811414392,50.43901507921359,57.043328879557166,49.74231723611376
688078.SH,20200123,56.71,58.0,53.2,55.74,57.85,-2.11,-3.6474,41951.65,234816.509,1.0,53.19717503340332,54.122924222179805,55.35407520519183,50.77304829165871
688078.SH,20200203,45.0,47.64,44.59,44.59,55.74,-11.15,-20.0036,34771.12,156961.055,1.0,42.55583126550869,42.94712731437297,45.46669211681618,42.55583126550869
688078.SH,20200204,44.93,49.9,44.93,49.11,44.59,4.52,10.1368,43447.31,207613.873,1.0,46.8696316090857,42.88032067188394,47.62359228860469,42.88032067188394
688078.SH,20200205,48.83,53.18,48.66,50.68,49.11,1.57,3.1969,39867.16,202406.525,1.0,48.36800916205382,46.6024050391296,50.75396067951899,46.44016033594197
688078.SH,20200206,50.1,54.38,50.1,53.22,50.68,2.54,5.0118,38548.67,201981.574,1.0,50.79213590379843,47.81446841000191,51.89921740790227,47.81446841000191
688078.SH,20200207,53.7,56.5,52.52,55.99,53.22,2.77,5.2048,45504.97,246983.268,1.0,53.43577018514984,51.25023859515174,53.92250429471273,50.12406947890819
688078.SH,20200210,55.01,56.71,53.13,55.11,55.99,-0.88,-1.5717,36880.55,202805.465,1.0,52.5959152510021,52.500477190303485,54.122924222179805,50.70624164916969
688078.SH,20200211,56.68,61.2,55.15,55.15,55.11,0.04,0.0726,54348.16,314259.307,1.0,52.63409047528154,54.09429280397022,58.40809314754724,52.63409047528154
688078.SH,20200212,52.52,58.68,52.01,56.99,55.15,1.84,3.3364,48471.24,266191.741,1.0,54.39015079213591,50.12406947890819,56.003054017942354,49.63733536934529
688078.SH,20200213,56.35,59.58,56.12,57.35,56.99,0.36,0.6317,44118.58,253833.189,1.0,54.73372781065088,53.77934720366482,56.86199656422981,53.55983966405802
688078.SH,20200214,57.0,58.85,54.37,55.66,57.35,-1.69,-2.9468,38179.88,216812.845,1.0,53.12082458484443,54.39969459820576,56.16529872112999,51.889673601832406
688078.SH,20200217,56.03,58.1,56.03,58.1,55.66,2.44,4.3838,31188.55,178241.504,1.0,55.44951326589044,53.47394540942928,55.44951326589044,53.47394540942928
688078.SH,20200218,57.82,59.56,57.4,58.68,58.1,0.58,0.9983,35414.88,206710.804,1.0,56.003054017942354,55.18228669593434,56.84290895209009,54.78144684100019
688078.SH,20200219,58.45,58.45,56.01,56.26,58.68,-2.42,-4.1241,29408.87,167830.01,1.0,53.69345294903607,55.78354647833556,55.78354647833556,53.45485779728956
688078.SH,20200220,55.99,56.86,54.16,55.8,56.26,-0.46,-0.8176,23264.15,129135.801,1.0,53.25443786982248,53.43577018514984,54.26608131322771,51.68925367436533
688078.SH,20200221,55.7,57.12,55.01,55.72,55.8,-0.08,-0.1434,20823.9,116924.014,1.0,53.1780874212636,53.15899980912388,54.51422027104409,52.500477190303485
688078.SH,20200224,55.9,56.3,54.58,56.09,55.72,0.37,0.664,20307.13,112788.142,1.0,53.53120824584845,53.34987593052109,53.73162817331552,52.09009352929948
688078.SH,20200225,55.01,55.94,53.01,55.02,56.09,-1.07,-1.9076,25325.45,138355.009,1.0,52.51002099637336,52.500477190303485,53.38805115480053,50.59171597633136
688078.SH,20200226,54.01,55.18,49.5,50.8,55.02,-4.22,-7.6699,31289.69,165136.398,1.0,48.48253483489215,51.54609658331742,52.66272189349112,47.24184004581026
688078.SH,20200227,51.5,51.72,49.62,50.47,50.8,-0.33,-0.6496,17811.99,90368.563,1.0,48.16758923458675,49.1506012597824,49.36056499331933,47.35636571864859
688078.SH,20200228,48.0,49.59,46.8,47.41,50.47,-3.06,-6.063,23672.34,113878.795,1.0,45.24718457720939,45.81026913533117,47.32773430043902,44.66501240694789
688078.SH,20200302,48.4,50.3,48.1,49.69,47.41,2.28,4.8091,17153.77,84387.009,1.0,47.42317236113762,46.1920213781256,48.00534453139912,45.90570719602977
688078.SH,20200303,54.15,54.97,50.88,51.27,49.69,1.58,3.1797,34587.98,183684.234,1.0,48.9310937201756,51.67970986829547,52.46230196602404,48.55888528345104
688078.SH,20200304,50.3,51.98,49.91,51.27,51.27,0.0,0.0,19476.15,98981.411,1.0,48.9310937201756,48.00534453139912,49.60870395113571,47.63313609467455
688078.SH,20200305,52.0,52.49,50.53,51.07,51.27,-0.2,-0.3901,16361.03,83939.49,1.0,48.74021759877839,49.62779156327543,50.095438060698605,48.22485207100591
688078.SH,20200306,50.2,51.0,49.64,50.49,51.07,-0.58,-1.1357,12305.09,61903.627,1.0,48.18667684672647,47.90990647070051,48.673410956289366,47.37545333078832
688078.SH,20200309,49.23,49.45,47.29,47.54,50.49,-2.95,-5.8427,14443.37,69631.024,1.0,45.37125405611758,46.98415728192403,47.194121015460965,45.13265890437106
688078.SH,20200310,47.04,49.35,47.01,49.3,47.54,1.76,3.7021,14633.66,70751.768,1.0,47.05096392441305,44.89406375262454,47.09868295476236,44.86543233441496
688078.SH,20200311,49.19,49.97,48.01,48.06,49.3,-1.24,-2.5152,11308.45,55585.621,1.0,45.86753197175033,46.945982057644585,47.69039893109372,45.81981294140103
688078.SH,20200312,47.3,47.77,46.3,46.8,48.06,-1.26,-2.6217,10753.31,50536.469,1.0,44.66501240694789,45.14220271044092,45.59076159572437,44.18782210345485
688078.SH,20200313,44.01,46.38,43.81,45.85,46.8,-0.95,-2.0299,16647.9,74769.048,1.0,43.75835083031113,42.00229051345677,44.26417255201374,41.811414392059554
688078.SH,20200316,46.08,46.8,42.3,42.33,45.85,-3.52,-7.6772,13409.01,59776.955,1.0,40.39893109372017,43.97785836991792,44.66501240694789,40.37029967551059
