ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920058.BJ,20200410,4.0,4.0,4.0,4.0,,,,2.0,0.8,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200413,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.8,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200414,4.1,4.1,4.01,4.01,4.0,0.01,0.25,2.0,0.811,1.0,1.9560021462367687,1.9999024437832296,1.9999024437832296,1.9560021462367687
920058.BJ,20200415,4.1,4.1,4.0,4.0,4.01,-0.01,-0.2494,21.0,8.41,1.0,1.9511243353982728,1.9999024437832296,1.9999024437832296,1.9511243353982728
920058.BJ,20200416,4.0,4.0,4.0,4.0,4.0,0.0,0.0,22.99,9.196,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200417,4.0,4.0,4.0,4.0,4.0,0.0,0.0,20.0,8.0,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200420,4.0,4.0,4.0,4.0,4.0,0.0,0.0,11.0,4.4,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200421,4.0,4.01,4.0,4.0,4.0,0.0,0.0,18.0,7.201,1.0,1.9511243353982728,1.9511243353982728,1.9560021462367687,1.9511243353982728
920058.BJ,20200422,4.0,4.0,4.0,4.0,4.0,0.0,0.0,16.0,6.4,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200423,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,1.2,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200424,4.0,4.0,3.97,3.97,4.0,-0.03,-0.75,9.0,3.597,1.0,1.9364909028827864,1.9511243353982728,1.9511243353982728,1.9364909028827864
920058.BJ,20200427,4.0,4.0,4.0,4.0,3.97,0.03,0.7557,1.0,0.4,1.0,1.9511243353982728,1.9511243353982728,1.9511243353982728,1.9511243353982728
920058.BJ,20200508,3.5,3.5,3.5,3.5,4.0,-0.5,-12.5,1.0,0.35,1.0,1.7072337934734891,1.7072337934734891,1.7072337934734891,1.7072337934734891
920058.BJ,20200525,4.5,4.5,4.5,4.5,3.5,1.0,28.5714,1.0,0.45,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20200707,3.01,3.01,3.01,3.01,4.5,-1.49,-33.1111,1.0,0.301,1.0,1.4682210623872003,1.4682210623872003,1.4682210623872003,1.4682210623872003
920058.BJ,20200727,2.01,2.01,2.01,2.01,3.01,-1.0,-33.2226,2.0,0.402,1.0,0.9804399785376322,0.9804399785376322,0.9804399785376322,0.9804399785376322
920058.BJ,20200729,3.5,3.5,3.5,3.5,2.01,1.49,74.1294,1.0,0.35,1.0,1.7072337934734891,1.7072337934734891,1.7072337934734891,1.7072337934734891
920058.BJ,20200730,4.5,4.5,4.5,4.5,3.5,1.0,28.5714,31.0,13.95,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20200803,2.35,2.35,2.35,2.35,4.5,-2.15,-47.7778,1.0,0.235,1.0,1.1462855470464857,1.1462855470464857,1.1462855470464857,1.1462855470464857
920058.BJ,20200805,4.5,4.5,4.5,4.5,2.35,2.15,91.4894,111.0,49.95,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20200812,4.5,4.5,4.5,4.5,4.5,0.0,0.0,30.0,13.5,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20200818,4.5,4.5,4.5,4.5,4.5,0.0,0.0,30.0,13.5,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20200831,4.5,4.5,4.5,4.5,4.5,0.0,0.0,1.0,0.45,1.0,2.1950148773230573,2.1950148773230573,2.1950148773230573,2.1950148773230573
920058.BJ,20210914,5.0,5.0,5.0,5.0,2.68,2.32,86.5672,1.31,0.655,1.6791,4.095166089459051,4.095166089459051,4.095166089459051,4.095166089459051
920058.BJ,20210923,10.0,10.0,10.0,10.0,5.0,5.0,100.0,3.26,3.26,1.6791,8.190332178918101,8.190332178918101,8.190332178918101,8.190332178918101
920058.BJ,20210924,10.9,10.9,10.9,10.9,10.0,0.9,9.0,1.31,1.427,1.6791,8.927462075020731,8.927462075020731,8.927462075020731,8.927462075020731
