ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920160.BJ,20251118,30.88,31.8,26.2,26.5,6.7,19.8,295.5224,225469.0,660378.475,1.0,26.5,30.88,31.8,26.2
920160.BJ,20251119,28.0,28.88,26.58,27.42,26.5,0.92,3.4717,138944.94,386264.633,1.0,27.42,28.0,28.88,26.58
920160.BJ,20251120,26.28,27.42,25.66,25.75,27.42,-1.67,-6.0904,91525.52,240610.038,1.0,25.75,26.28,27.42,25.66
920160.BJ,20251121,25.18,27.35,25.12,26.1,25.75,0.35,1.3592,100680.18,264028.328,1.0,26.1,25.18,27.35,25.12
920160.BJ,20251124,25.48,25.58,24.01,24.34,26.1,-1.76,-6.7433,73593.38,180405.727,1.0,24.34,25.48,25.58,24.01
920160.BJ,20251125,24.3,25.62,24.21,24.89,24.34,0.55,2.2597,62204.78,155990.271,1.0,24.89,24.3,25.62,24.21
920160.BJ,20251126,24.88,26.05,24.69,24.99,24.89,0.1,0.4018,48706.58,123493.996,1.0,24.99,24.88,26.05,24.69
920160.BJ,20251127,24.72,26.2,24.51,25.3,24.99,0.31,1.2405,47563.36,120871.248,1.0,25.3,24.72,26.2,24.51
920160.BJ,20251128,25.2,25.6,24.25,24.43,25.3,-0.87,-3.4387,48683.6,120488.258,1.0,24.43,25.2,25.6,24.25
920160.BJ,20251201,24.65,26.55,24.5,26.1,24.43,1.67,6.8359,57794.74,148762.75,1.0,26.1,24.65,26.55,24.5
920160.BJ,20251202,25.88,26.14,25.3,25.78,26.1,-0.32,-1.2261,39370.04,100836.348,1.0,25.78,25.88,26.14,25.3
920160.BJ,20251203,25.74,25.74,24.8,24.8,25.78,-0.98,-3.8014,35276.63,88244.519,1.0,24.8,25.74,25.74,24.8
920160.BJ,20251204,24.63,24.97,24.08,24.13,24.8,-0.67,-2.7016,32348.71,78911.579,1.0,24.13,24.63,24.97,24.08
920160.BJ,20251205,24.29,24.44,23.68,24.38,24.13,0.25,1.0361,21783.35,52462.673,1.0,24.38,24.29,24.44,23.68
920160.BJ,20251208,24.43,24.58,24.29,24.38,24.38,0.0,0.0,23528.43,57387.762,1.0,24.38,24.43,24.58,24.29
920160.BJ,20251209,24.4,24.67,23.94,23.94,24.38,-0.44,-1.8048,21198.41,51429.874,1.0,23.94,24.4,24.67,23.94
