ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
301510.SZ,20230815,75.0,96.18,66.66,68.0,12.0,56.0,466.6667,297978.44,2153184.326,1.0,67.80337022634362,74.78312892611427,95.90188453484896,66.46724498953037
301510.SZ,20230816,62.18,65.25,57.5,59.38,68.0,-8.62,-12.6765,207033.29,1263371.748,1.0,59.20829594176888,62.000199421677145,65.06132216571942,57.33373217668761
301510.SZ,20230817,58.21,64.78,56.5,61.73,59.38,2.35,3.9576,199774.0,1219859.879,1.0,61.55150064812045,58.04167913052149,64.59268122444911,56.33662379100609
301510.SZ,20230818,60.89,68.47,60.03,63.3,61.73,1.57,2.5433,201700.74,1301692.309,1.0,63.116960813640446,60.71392960414798,68.27201116761393,59.85641639246187
301510.SZ,20230821,61.53,68.28,58.42,65.73,63.3,2.43,3.8389,186408.64,1162288.514,1.0,65.53993419084655,61.35207897098415,68.08256057433444,58.25107189151461
301510.SZ,20230822,65.15,65.99,56.77,57.28,65.73,-8.45,-12.8556,149245.87,907412.17,1.0,57.11436833183768,64.96161132715127,65.79918237112375,56.6058430551401
301510.SZ,20230823,54.8,54.95,50.0,50.0,57.28,-7.28,-12.7095,128408.3,673485.848,1.0,49.85541928407618,54.6415395353475,54.791105793199726,49.85541928407618
301510.SZ,20230824,49.0,49.06,45.95,46.44,50.0,-3.56,-7.12,107051.52,504724.351,1.0,46.30571343104996,48.85831089839466,48.91813740153555,45.81713032206601
301510.SZ,20230825,45.75,46.71,41.41,41.41,46.44,-5.03,-10.8312,102076.51,445118.385,1.0,41.29025825107189,45.61770864492971,46.574932695183975,41.29025825107189
301510.SZ,20230828,44.0,44.44,41.1,41.61,41.41,0.2,0.483,85418.8,363932.049,1.0,41.4896799282082,43.87276896998704,44.31149665968691,40.98115465151062
301510.SZ,20230829,40.8,47.79,40.45,46.94,41.61,5.33,12.8094,136292.35,613919.926,1.0,46.80426762389072,40.68202213580616,47.651809751720016,40.33303420081764
301510.SZ,20230830,47.11,51.11,47.11,48.78,46.94,1.84,3.9199,134736.71,664035.146,1.0,48.638947053544726,46.97377604945658,50.962209592182674,46.97377604945658
301510.SZ,20230831,47.3,50.72,47.3,49.68,48.78,0.9,1.845,97942.05,484747.117,1.0,49.5363446006581,47.16322664273607,50.57333732176688,47.16322664273607
301510.SZ,20230901,49.03,49.6,47.21,47.21,49.68,-2.47,-4.9718,68513.11,328876.518,1.0,47.07348688802473,48.888224149965104,49.45657592980358,47.07348688802473
301510.SZ,20230904,47.3,48.4,46.24,47.03,47.21,-0.18,-0.3813,48455.59,228570.53,1.0,46.89400737860206,47.16322664273607,48.26004586698574,46.10629175391366
301510.SZ,20230905,46.75,50.5,46.75,48.88,47.03,1.85,3.9337,92425.0,451541.508,1.0,48.73865789211288,46.61481703061124,50.35397347691695,46.61481703061124
301510.SZ,20230906,48.19,58.0,47.59,53.0,48.88,4.12,8.4288,140965.2,733902.809,1.0,52.84674444112076,48.05065310599262,57.832286369528376,47.45238807458372
301510.SZ,20230907,52.0,52.7,47.6,47.8,53.0,-5.2,-9.8113,103265.94,510961.997,1.0,47.66178083557683,51.849636055439234,52.5476119254163,47.46235915844053
301510.SZ,20230908,46.6,52.35,46.45,50.77,47.8,2.97,6.2134,100911.61,507120.423,1.0,50.62319274105096,46.465250772759006,52.19862399042776,46.31568451490678
301510.SZ,20230911,50.01,50.62,46.85,47.65,50.77,-3.12,-6.1454,86143.15,413126.49,1.0,47.5122145777246,49.865390367933,50.47362648319873,46.714527869179385
301510.SZ,20230912,47.64,48.82,46.56,47.65,47.65,0.0,0.0,63695.0,304026.972,1.0,47.5122145777246,47.50224349386779,48.67883138897199,46.42536643733175
301510.SZ,20230913,47.3,47.6,45.01,45.86,47.65,-1.79,-3.7566,58427.58,269287.243,1.0,45.72739056735468,47.16322664273607,47.46235915844053,44.87984843952538
301510.SZ,20230914,45.76,46.97,43.3,43.52,45.86,-2.34,-5.1025,59914.62,267778.251,1.0,43.39415694485992,45.627679728786525,46.834180875461165,43.17479310000997
301510.SZ,20230915,45.0,46.86,44.11,44.29,43.52,0.77,1.7693,57585.8,258551.51,1.0,44.16193040183468,44.86987735566856,46.7244989530362,43.98245089241201
301510.SZ,20230918,43.88,47.28,43.65,46.08,44.29,1.79,4.0415,67274.83,308872.739,1.0,45.94675441220461,43.75311596370526,47.14328447502244,43.52378103499851
301510.SZ,20230919,46.4,48.85,45.28,47.9,46.08,1.82,3.9497,91827.29,433605.856,1.0,47.761491674144985,46.2658290956227,48.708744640542434,45.14906770365939
301510.SZ,20230920,47.11,48.69,46.51,46.73,47.9,-1.17,-2.4426,62247.16,294262.664,1.0,46.5948748628976,46.97377604945658,48.54920729883339,46.37551101804767
301510.SZ,20230921,46.8,47.76,43.47,43.59,46.73,-3.14,-6.7195,72213.54,326073.863,1.0,43.46395453185762,46.664672449895306,47.62189650014957,43.34430152557583
301510.SZ,20230922,43.11,44.36,42.51,43.92,43.59,0.33,0.7571,47155.35,205090.198,1.0,43.79300029913252,42.98534250673048,44.23172798883239,42.38707747532157
301510.SZ,20230925,46.2,51.9,44.72,49.5,43.92,5.58,12.7049,142605.82,688130.335,1.0,49.35686509123542,46.0664074184864,51.74992521687108,44.59068700767774
301510.SZ,20230926,48.23,56.48,48.23,53.39,49.5,3.89,7.8586,181830.87,948251.757,1.0,53.23561671153655,48.09053744141988,56.31668162329245,48.09053744141988
301510.SZ,20230927,52.03,52.49,49.48,49.6,53.39,-3.79,-7.0987,136059.17,683666.774,1.0,49.45657592980358,51.87954930700968,52.33821916442318,49.33692292352179
301510.SZ,20230928,50.64,51.0,49.04,49.75,49.6,0.15,0.3024,99458.44,497090.828,1.0,49.606142187655806,50.49356865091236,50.852527669757706,48.89819523382192
301510.SZ,20231009,48.83,51.51,48.49,50.92,49.75,1.17,2.3518,90769.0,455180.533,1.0,50.77275899890319,48.6888024728288,51.36105294645528,48.34978562169709
301510.SZ,20231010,51.39,53.63,51.29,52.19,50.92,1.27,2.4941,127242.52,665053.941,1.0,52.03908664871872,51.2413999401735,53.47492272410012,51.14168910160535
301510.SZ,20231011,50.2,51.42,48.81,51.36,52.19,-0.83,-1.5903,81583.9,408287.642,1.0,51.21148668860305,50.05484096121249,51.27131319174395,48.66886030511517
301510.SZ,20231012,51.0,52.98,49.31,52.35,51.36,0.99,1.9276,84110.7,429998.97,1.0,52.19862399042776,50.852527669757706,52.82680227340712,49.16741449795593
301510.SZ,20231013,51.46,52.32,50.5,50.51,52.35,-1.84,-3.5148,56897.55,291296.07,1.0,50.36394456077376,51.31119752717121,52.16871073885732,50.35397347691695
301510.SZ,20231016,49.97,50.28,45.09,45.1,50.51,-5.41,-10.7108,70698.16,334379.315,1.0,44.96958819423672,49.825506032505736,50.13460963206701,44.95961711037991
301510.SZ,20231017,44.74,46.95,44.61,46.65,45.1,1.55,3.4368,41290.8,190362.838,1.0,46.51510619204308,44.610629175391374,46.81423870774754,44.48100508525277
301510.SZ,20231018,46.33,46.55,42.5,43.32,46.65,-3.33,-7.1383,58178.3,253841.438,1.0,43.19473526772361,46.19603150862499,46.41539535347493,42.37710639146476
