ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920299.BJ,20190116,5.01,5.01,5.01,5.01,,,,10.0,5.01,1.0,1.714227058098953,1.714227058098953,1.714227058098953,1.714227058098953
920299.BJ,20200304,5.01,5.01,5.01,5.01,5.01,0.0,0.0,20.0,10.02,1.0,1.714227058098953,1.714227058098953,1.714227058098953,1.714227058098953
920299.BJ,20200305,5.01,5.01,5.01,5.01,5.01,0.0,0.0,250.0,125.25,1.0,1.714227058098953,1.714227058098953,1.714227058098953,1.714227058098953
920299.BJ,20200313,5.01,5.15,5.01,5.15,5.01,0.14,2.7944,230.0,115.37,1.0,1.7621296106206803,1.714227058098953,1.7621296106206803,1.714227058098953
920299.BJ,20200520,7.0,7.0,7.0,7.0,5.15,1.85,35.9223,9.0,6.3,1.0,2.395127626086361,2.395127626086361,2.395127626086361,2.395127626086361
920299.BJ,20200616,7.5,7.5,7.5,7.5,6.64,0.86,12.9518,4.0,3.0,1.0542,2.7052966536645453,2.7052966536645453,2.7052966536645453,2.7052966536645453
920299.BJ,20200619,7.7,7.7,7.7,7.7,7.5,0.2,2.6667,6.0,4.62,1.0542,2.7774378977622667,2.7774378977622667,2.7774378977622667,2.7774378977622667
920299.BJ,20200707,8.2,8.2,8.2,8.2,7.7,0.5,6.4935,20.0,16.4,1.0542,2.957791008006569,2.957791008006569,2.957791008006569,2.957791008006569
920299.BJ,20200708,10.0,10.0,10.0,10.0,8.2,1.8,21.9512,20.0,20.0,1.0542,3.60706220488606,3.60706220488606,3.60706220488606,3.60706220488606
920299.BJ,20200709,10.5,10.5,10.5,10.5,10.0,0.5,5.0,1.0,1.05,1.0542,3.7874153151303633,3.7874153151303633,3.7874153151303633,3.7874153151303633
920299.BJ,20200710,10.5,10.5,10.49,10.5,10.5,0.0,0.0,20.0,20.99,1.0542,3.7874153151303633,3.7874153151303633,3.7874153151303633,3.783808252925477
920299.BJ,20200728,10.5,12.5,10.5,12.5,10.5,2.0,19.0476,11.0,11.75,1.0542,4.508827756107576,3.7874153151303633,4.508827756107576,3.7874153151303633
