ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adj_close,adj_open,adj_high,adj_low
920132.BJ,20211215,4.03,4.03,4.03,4.03,,,,2.0,0.806,1.0,1.4788448130343843,1.4788448130343843,1.4788448130343843,1.4788448130343843
920132.BJ,20211216,5.52,5.52,5.52,5.52,4.03,1.49,36.9727,1.0,0.552,1.0,2.02561373894536,2.02561373894536,2.02561373894536,2.02561373894536
920132.BJ,20211217,6.0,6.0,6.0,6.0,5.52,0.48,8.6957,1.0,0.6,1.0,2.201754064071044,2.201754064071044,2.201754064071044,2.201754064071044
920132.BJ,20211221,6.99,6.99,6.99,6.99,6.0,0.99,16.5,3.0,2.097,1.0,2.5650434846427657,2.5650434846427657,2.5650434846427657,2.5650434846427657
920132.BJ,20211224,6.0,6.0,6.0,6.0,6.99,-0.99,-14.1631,2.0,1.2,1.0,2.201754064071044,2.201754064071044,2.201754064071044,2.201754064071044
920132.BJ,20211228,6.0,6.0,6.0,6.0,6.0,0.0,0.0,2.0,1.2,1.0,2.201754064071044,2.201754064071044,2.201754064071044,2.201754064071044
920132.BJ,20211229,6.17,6.17,6.17,6.17,6.0,0.17,2.8333,1.0,0.617,1.0,2.26413709588639,2.26413709588639,2.26413709588639,2.26413709588639
920132.BJ,20211230,6.19,6.19,6.19,6.19,6.17,0.02,0.3241,1.0,0.619,1.0,2.27147627609996,2.27147627609996,2.27147627609996,2.27147627609996
920132.BJ,20211231,6.19,6.19,6.19,6.19,6.19,0.0,0.0,1.0,0.619,1.0,2.27147627609996,2.27147627609996,2.27147627609996,2.27147627609996
920132.BJ,20220119,5.8,5.8,5.8,5.8,6.19,-0.39,-6.3005,3.0,1.74,1.0,2.128362261935342,2.128362261935342,2.128362261935342,2.128362261935342
920132.BJ,20220124,5.6,5.6,5.6,5.6,5.8,-0.2,-3.4483,1.0,0.56,1.0,2.0549704597996405,2.0549704597996405,2.0549704597996405,2.0549704597996405
920132.BJ,20220125,5.6,5.6,5.6,5.6,5.6,0.0,0.0,1.0,0.56,1.0,2.0549704597996405,2.0549704597996405,2.0549704597996405,2.0549704597996405
920132.BJ,20220214,6.66,6.66,6.66,6.66,5.6,1.06,18.9286,6.0,3.996,1.0,2.4439470111188584,2.4439470111188584,2.4439470111188584,2.4439470111188584
920132.BJ,20220308,6.8,6.8,6.8,6.8,6.66,0.14,2.1021,5.0,3.4,1.0,2.495321272613849,2.495321272613849,2.495321272613849,2.495321272613849
920132.BJ,20220314,6.8,6.8,6.8,6.8,6.8,0.0,0.0,6.0,4.08,1.0,2.495321272613849,2.495321272613849,2.495321272613849,2.495321272613849
920132.BJ,20220317,6.8,6.8,6.8,6.8,6.8,0.0,0.0,2.0,1.36,1.0,2.495321272613849,2.495321272613849,2.495321272613849,2.495321272613849
920132.BJ,20220701,3.53,3.53,3.53,3.53,3.63,-0.1,-2.7548,0.85,0.3,1.8733,2.426607830905288,2.426607830905288,2.426607830905288,2.426607830905288
